pubKey	chSlug	chmType	chmSubType	chmUrl	chmThumbUrl	chmStartSeconds	chmEndSeconds	chmSource	chmChurchAssetId
en_ot_kjv	genesis-1	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0010-genesis-01-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-1	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0010-genesis-01-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-2	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0020-genesis-02-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-2	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0020-genesis-02-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-3	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0030-genesis-03-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-3	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0030-genesis-03-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-4	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0040-genesis-04-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-4	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0040-genesis-04-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-5	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0050-genesis-05-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-5	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0050-genesis-05-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-6	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0060-genesis-06-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-6	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0060-genesis-06-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-7	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0070-genesis-07-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-7	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0070-genesis-07-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-8	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0080-genesis-08-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-8	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0080-genesis-08-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-9	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0090-genesis-09-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-9	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0090-genesis-09-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-10	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0100-genesis-10-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-10	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0100-genesis-10-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-11	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0110-genesis-11-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-11	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0110-genesis-11-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-12	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0120-genesis-12-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-12	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0120-genesis-12-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-13	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0130-genesis-13-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-13	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0130-genesis-13-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-14	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0140-genesis-14-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-14	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0140-genesis-14-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-15	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0150-genesis-15-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-15	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0150-genesis-15-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-16	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0160-genesis-16-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-16	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0160-genesis-16-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-17	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0170-genesis-17-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-17	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0170-genesis-17-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-18	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0180-genesis-18-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-18	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0180-genesis-18-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-19	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0190-genesis-19-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-19	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0190-genesis-19-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-20	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0200-genesis-20-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-20	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0200-genesis-20-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-21	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0210-genesis-21-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-21	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0210-genesis-21-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-22	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0220-genesis-22-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-22	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0220-genesis-22-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-23	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0230-genesis-23-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-23	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0230-genesis-23-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-24	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0240-genesis-24-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-24	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0240-genesis-24-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-25	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0250-genesis-25-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-25	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0250-genesis-25-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-26	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0260-genesis-26-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-26	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0260-genesis-26-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-27	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0270-genesis-27-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-27	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0270-genesis-27-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-28	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0280-genesis-28-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-28	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0280-genesis-28-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-29	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0290-genesis-29-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-29	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0290-genesis-29-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-30	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0300-genesis-30-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-30	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0300-genesis-30-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-31	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0310-genesis-31-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-31	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0310-genesis-31-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-32	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0320-genesis-32-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-32	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0320-genesis-32-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-33	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0330-genesis-33-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-33	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0330-genesis-33-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-34	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0340-genesis-34-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-34	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0340-genesis-34-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-35	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0350-genesis-35-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-35	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0350-genesis-35-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-36	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0360-genesis-36-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-36	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0360-genesis-36-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-37	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0370-genesis-37-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-37	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0370-genesis-37-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-38	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0380-genesis-38-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-38	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0380-genesis-38-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-39	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0390-genesis-39-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-39	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0390-genesis-39-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-40	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0400-genesis-40-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-40	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0400-genesis-40-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-41	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0410-genesis-41-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-41	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0410-genesis-41-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-42	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0420-genesis-42-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-42	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0420-genesis-42-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-43	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0430-genesis-43-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-43	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0430-genesis-43-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-44	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0440-genesis-44-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-44	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0440-genesis-44-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-45	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0450-genesis-45-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-45	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0450-genesis-45-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-46	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0460-genesis-46-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-46	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0460-genesis-46-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-47	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0470-genesis-47-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-47	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0470-genesis-47-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-48	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0480-genesis-48-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-48	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0480-genesis-48-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-49	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0490-genesis-49-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-49	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0490-genesis-49-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-50	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0500-genesis-50-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	genesis-50	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0500-genesis-50-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-1	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0510-exodus-01-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-1	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0510-exodus-01-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-2	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0520-exodus-02-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-2	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0520-exodus-02-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-3	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0530-exodus-03-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-3	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0530-exodus-03-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-4	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0540-exodus-04-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-4	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0540-exodus-04-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-5	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0550-exodus-05-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-5	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0550-exodus-05-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-6	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0560-exodus-06-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-6	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0560-exodus-06-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-7	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0570-exodus-07-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-7	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0570-exodus-07-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-8	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0580-exodus-08-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-8	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0580-exodus-08-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-9	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0590-exodus-09-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-9	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0590-exodus-09-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-10	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0600-exodus-10-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-10	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0600-exodus-10-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-11	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0610-exodus-11-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-11	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0610-exodus-11-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-12	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0620-exodus-12-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-12	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0620-exodus-12-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-13	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0630-exodus-13-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-13	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0630-exodus-13-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-14	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0640-exodus-14-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-14	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0640-exodus-14-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-15	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0650-exodus-15-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-15	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0650-exodus-15-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-16	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0660-exodus-16-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-16	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0660-exodus-16-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-17	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0670-exodus-17-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-17	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0670-exodus-17-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-18	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0680-exodus-18-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-18	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0680-exodus-18-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-19	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0690-exodus-19-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-19	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0690-exodus-19-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-20	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0700-exodus-20-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-20	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0700-exodus-20-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-21	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0710-exodus-21-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-21	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0710-exodus-21-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-22	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0720-exodus-22-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-22	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0720-exodus-22-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-23	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0730-exodus-23-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-23	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0730-exodus-23-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-24	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0740-exodus-24-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-24	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0740-exodus-24-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-25	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0750-exodus-25-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-25	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0750-exodus-25-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	exodus-26	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-0760-exodus-26-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
